Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
1665082984.5942323,0,68585,0,GPS1_Frame,42.33740234375,-71.08589172363281,14.199999809265137,328163.125,4689346.0,5,19,T
1665082985.6020958,0,68586,0,GPS1_Frame,42.33740997314453,-71.08588409423828,14.300000190734863,328164.0,4689346.5,5,19,T
1665082986.6021235,0,68587,0,GPS1_Frame,42.33741760253906,-71.08587646484375,14.199999809265137,328164.90625,4689347.5,5,19,T
1665082987.6096537,0,68588,0,GPS1_Frame,42.33742141723633,-71.08586120605469,14.199999809265137,328165.8125,4689348.0,5,19,T
1665082988.5989265,0,68589,0,GPS1_Frame,42.33742904663086,-71.08585357666016,14.199999809265137,328166.78125,4689349.0,5,19,T
1665082989.602012,0,68590,0,GPS1_Frame,42.33743667602539,-71.0858383178711,14.100000381469727,328167.8125,4689349.5,5,19,T
1665082990.5971682,0,68591,0,GPS1_Frame,42.33744430541992,-71.08583068847656,14.199999809265137,328168.84375,4689350.5,5,19,T
1665082991.596053,0,68592,0,GPS1_Frame,42.33745193481445,-71.0858154296875,14.199999809265137,328169.875,4689351.5,5,19,T
1665082992.6115017,0,68593,0,GPS1_Frame,42.337459564208984,-71.08580017089844,14.199999809265137,328170.84375,4689352.0,5,19,T
1665082993.5970469,0,68594,0,GPS1_Frame,42.337467193603516,-71.0857925415039,14.199999809265137,328171.875,4689353.0,4,19,T
1665082994.6001925,0,68595,0,GPS1_Frame,42.33747482299805,-71.08577728271484,14.199999809265137,328172.78125,4689353.5,4,19,T
1665082995.5990863,0,68596,0,GPS1_Frame,42.33748245239258,-71.08576965332031,14.100000381469727,328173.75,4689354.5,4,19,T
1665082996.5973,0,68597,0,GPS1_Frame,42.337486267089844,-71.08575439453125,14.100000381469727,328174.6875,4689355.0,4,19,T
1665082997.6109688,0,68598,0,GPS1_Frame,42.337493896484375,-71.08574676513672,14.100000381469727,328175.65625,4689356.0,4,19,T
1665082998.603443,0,68599,0,GPS1_Frame,42.337501525878906,-71.08573150634766,14.100000381469727,328176.5625,4689356.5,4,19,T
1665082999.5962892,0,68600,0,GPS1_Frame,42.33750915527344,-71.08572387695312,14.0,328177.53125,4689357.5,4,19,T
1665083000.593548,0,68601,0,GPS1_Frame,42.33751678466797,-71.08570861816406,13.899999618530273,328178.5,4689358.0,4,19,T
1665083001.5966294,0,68602,0,GPS1_Frame,42.3375244140625,-71.08570098876953,13.899999618530273,328179.375,4689359.0,5,19,T
1665083002.6116943,0,68603,0,GPS1_Frame,42.33753204345703,-71.085693359375,13.899999618530273,328180.375,4689360.0,4,19,T
1665083003.601703,0,68604,0,GPS1_Frame,42.33753967285156,-71.08567810058594,13.699999809265137,328181.21875,4689360.5,5,19,T
1665083004.5960064,0,68605,0,GPS1_Frame,42.337547302246094,-71.0856704711914,13.699999809265137,328181.96875,4689361.5,5,19,T
1665083005.5951638,0,68606,0,GPS1_Frame,42.33755874633789,-71.08566284179688,13.600000381469727,328182.5,4689362.5,5,19,T
1665083006.5969625,0,68607,0,GPS1_Frame,42.33757019042969,-71.0856704711914,13.5,328182.28125,4689364.0,5,19,T
1665083007.612092,0,68608,0,GPS1_Frame,42.337581634521484,-71.08567810058594,13.5,328181.78125,4689365.5,5,19,T
1665083008.596926,0,68609,0,GPS1_Frame,42.33759307861328,-71.08568572998047,13.5,328181.03125,4689366.5,5,19,T
1665083009.6264906,0,68610,0,GPS1_Frame,42.33760070800781,-71.085693359375,13.399999618530273,328180.25,4689367.5,5,19,T
1665083010.6289904,0,68611,0,GPS1_Frame,42.33761215209961,-71.08570098876953,13.300000190734863,328179.46875,4689369.0,5,19,T
1665083011.6377392,0,68612,0,GPS1_Frame,42.33761978149414,-71.0857162475586,13.300000190734863,328178.625,4689370.0,5,19,T
1665083012.5984085,0,68613,0,GPS1_Frame,42.33763122558594,-71.08572387695312,13.300000190734863,328177.8125,4689371.0,5,19,T
1665083013.6041038,0,68614,0,GPS1_Frame,42.33763885498047,-71.08573150634766,13.300000190734863,328176.96875,4689372.0,5,19,T
1665083014.6005454,0,68615,0,GPS1_Frame,42.337650299072266,-71.08574676513672,13.300000190734863,328176.09375,4689373.0,5,19,T
1665083015.604066,0,68616,0,GPS1_Frame,42.3376579284668,-71.08575439453125,13.300000190734863,328175.28125,4689374.0,5,19,T
1665083016.6071653,0,68617,0,GPS1_Frame,42.33766555786133,-71.08576202392578,13.300000190734863,328174.53125,4689375.0,5,19,T
1665083017.6019356,0,68618,0,GPS1_Frame,42.337677001953125,-71.08577728271484,13.300000190734863,328173.71875,4689376.0,5,19,T
1665083018.5963168,0,68619,0,GPS1_Frame,42.337684631347656,-71.08578491210938,13.300000190734863,328172.8125,4689377.0,5,19,T
1665083019.608894,0,68620,0,GPS1_Frame,42.33769226074219,-71.08580017089844,13.300000190734863,328171.78125,4689378.0,5,19,T
1665083020.608544,0,68621,0,GPS1_Frame,42.33769989013672,-71.0858154296875,13.300000190734863,328170.625,4689378.5,5,19,T
1665083021.6040246,0,68622,0,GPS1_Frame,42.33769989013672,-71.08583068847656,13.300000190734863,328169.4375,4689379.0,5,19,T
1665083022.604136,0,68623,0,GPS1_Frame,42.33769989013672,-71.08584594726562,13.399999618530273,328168.25,4689379.0,5,19,T
